codigo_ine_provincia,nombre_provincia,nombre_fundacion,enlace_detalle,codigo_registro,timestamp,nif,numero_registro,fecha_extincion,fecha_constitucion,fecha_inscripcion,domicilio,localidad,codigo_postal,provincia_detalle,telefono,fax,email,web,fecha_extraccion
13,Ciudad Real,CIENCIAS DE LA EMPRESA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16197&index=1&lang=es_ES,=16197,2026-01-27T18:50:28.627536,G13246020,212SND,,12/07/1996,17/10/1996,"C/Carlos Vázquez, 4. Plantas 5 y 6",Ciudad Real,13001,Ciudad Real,926254017.0,926231765.0,,,2026-01-27T19:20:31.059704
13,Ciudad Real,CERES (CENTRO DE RECURSOS SOCIALES),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16198&index=1&lang=es_ES,=16198,2026-01-27T18:50:28.649374,G13251194,213SND,,11/10/1996,10/06/1997,"Calle Lepanto, 19",Tomelloso,13700,Ciudad Real,926507040.0,926502352.0,fceres@interbook.net,,2026-01-27T19:20:32.906436
13,Ciudad Real,CABALLO AYUDA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16199&index=1&lang=es_ES,=16199,2026-01-27T18:50:28.665485,G13295423,214SND,,10/03/1999,20/07/1999,"Camino de Membrilla a Manzanares, s/n",Membrilla,13230,Ciudad Real,696922904.0,915553642.0,,,2026-01-27T19:20:34.721366
13,Ciudad Real,MENDEZ BONAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16200&index=1&lang=es_ES,=16200,2026-01-27T18:50:28.684946,G13316443,215SND,,17/04/2000,07/11/2000,"Avda. Andalucía, 42",Puertollano,13500,Ciudad Real,926413072.0,926413130.0,,,2026-01-27T19:20:36.342778
13,Ciudad Real,AROMAS DEL MUNDO PARA LA INTEGRACION SOCIAL DE PERSONAS CON DISCAPACIDAD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16201&index=1&lang=es_ES,=16201,2026-01-27T18:50:28.705265,G13318084,216SND,,14/05/2000,03/07/2001,"C/Socuéllamos, 16",Ciudad Real,13005,Ciudad Real,926215899.0,,,,2026-01-27T19:20:37.985301
13,Ciudad Real,ALZHEIMER VALDEPEÑAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16202&index=1&lang=es_ES,=16202,2026-01-27T18:50:28.715631,G13476684,217SND,,27/02/2008,03/06/2008,"C/ Tonel, s/n.",Valdepeñas,13300,Ciudad Real,,,,,2026-01-27T19:20:39.726344
13,Ciudad Real,KIRIRA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16203&index=1&lang=es_ES,=16203,2026-01-27T18:50:28.744898,G13470935,218SND,,11/12/2007,31/07/2009,"c/ Juan Pablo II, 1 - 1ºA",Tomelloso,13700,Ciudad Real,926513076.0,,kirira@fundacionkirira.es,http://www.fundacionkirira.es,2026-01-27T19:20:41.578065
13,Ciudad Real,ODEON,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16475&index=1&lang=es_ES,=16475,2026-01-27T18:50:28.763299,G81636789,490SND,,27/12/1996,18/03/1997,"CENTRO DE EMPRESAS CUMBRIA, CARRETERA DE TOLEDO,26",Ciudad Real,13005,Ciudad Real,926211643.0,,,,2026-01-27T19:20:43.714124
13,Ciudad Real,INTERNACIONAL PARA LA RESTAURACIÓN DE ECOSISTEMAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17405&index=1&lang=es_ES,=17405,2026-01-27T18:50:28.779175,G84562966,49AGR,,13/12/2005,28/03/2006,"Avenida Seis de Junio, 44, 1ºA",Valdepeñas,13300,Ciudad Real,646063517.0,918854929.0,,,2026-01-27T19:20:45.549062
13,Ciudad Real,JESÚS FERNÁNDEZ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17581&index=1&lang=es_ES,=17581,2026-01-27T18:50:28.799027,G13592225,1836EDU,,15/03/2016,05/08/2016,"C/ COLEGIO, 4",ALMAGRO,13270,Ciudad Real,634199929.0,,mpgfiloso@hotmail.es,,2026-01-27T19:20:47.207553
13,Ciudad Real,ARTEMISAN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17688&index=1&lang=es_ES,=17688,2026-01-27T18:50:28.812219,G13598545,1895EDU,,06/10/2016,11/05/2017,"C/ PAZ, 10",-,13003,Ciudad Real,,,,,2026-01-27T19:20:49.253685
13,Ciudad Real,GLOBALCAJA CIUDAD REAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18369&index=1&lang=es_ES,=18369,2026-01-27T18:50:28.826359,G01842848,2343JUS,,26/06/2020,23/12/2020,C/ Alarcos nº 23,Ciudad Real,13001,Ciudad Real,915772694.0,,,,2026-01-27T19:20:51.418129
14,Córdoba,REDONDO CABRERA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2441&index=1&lang=es_ES,=2441,2026-01-27T18:50:32.342724,G14472427,337EDU,,22/11/1996,20/05/1997,"Avenida Madre Carmen Sallés, 10",Pozoblanco,14400,Córdoba,957770727.0,,rafaelyun@adslmail.es,,2026-01-27T19:20:58.216691
14,Córdoba,IDEOR,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2497&index=1&lang=es_ES,=2497,2026-01-27T18:50:32.358329,G14485635,383EDU,,12/12/1997,17/04/1998,"C/. Pérez de Castro, 1",Córdoba,14003,Córdoba,957296199.0,957202106.0,ideor@ideor.org,http://www.ideor.org,2026-01-27T19:21:00.839029
14,Córdoba,PARA EL FOMENTO DE LA INGENIERIA DEL AGUA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3469&index=1&lang=es_ES,=3469,2026-01-27T18:50:32.374029,G96823166,461CIN,,29/06/1998,16/07/1999,"Universidad de Córdoba, Campus de Rabanales - Edificio Leonardo da Vinci",Córdoba,14071,Córdoba,957212097.0,957212097.0,ffia@uco.es,http://www.ingenieriadelagua.com,2026-01-27T19:21:03.211858
14,Córdoba,JAIME LORING MIRÓ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4228&index=1&lang=es_ES,=4228,2026-01-27T18:50:32.394850,G14580146,839EDU,,13/12/2000,01/09/2005,"Avenida Gran Capitán, 5 - Centro Cultural San Hipólito",Córdoba,14008,Córdoba,957222119.0,957201422.0,evillaseca@etea.com,,2026-01-27T19:21:09.064592
14,Córdoba,BIOÉTICA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4285&index=1&lang=es_ES,=4285,2026-01-27T18:50:32.415752,G14571673,614EDU,,27/11/2000,26/04/2002,"C/. Sevilla, 9 - 2º A",Córdoba,14003,Córdoba,957484941.0,957484028.0,bcasana@icacordoba.es,,2026-01-27T19:21:11.070420
14,Córdoba,CÓRDOBA CLUB DE FÚTBOL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4316&index=1&lang=es_ES,=4316,2026-01-27T18:50:32.437529,G14610109,639EDU,,21/01/2002,15/10/2002,Avda.. Arenal s/n - Estadio Municipal de El Arcángel,Córdoba,14010,Córdoba,957752332.0,,fundacion@fundacioncordobacf.com,http://www.fundacioncordobacf.com,2026-01-27T19:21:12.853715
14,Córdoba,DEL ILUSTRE COLEGIO DE MÉDICOS DE CÓRDOBA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4360&index=1&lang=es_ES,=4360,2026-01-27T18:50:32.458154,G14610042,626EDU,,29/01/2002,26/06/2002,"Avda. Ronda de los Tejares, 32",Córdoba,14001,Córdoba,957478785.0,957479353.0,fundacion@comcordoba.com,http://www.comcordoba.com,2026-01-27T19:21:15.337723
14,Córdoba,LOVERA GARCÍA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4529&index=1&lang=es_ES,=4529,2026-01-27T18:50:32.473614,G14656664,722EDU,,27/06/2003,11/02/2004,"C/. Jesús María, 14",Córdoba,14003,Córdoba,915595457.0,,,,2026-01-27T19:21:17.182681
14,Córdoba,URAFIKI HUMANITARIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4820&index=1&lang=es_ES,=4820,2026-01-27T18:50:32.489956,G14728547,844EDU,,19/07/2005,29/09/2005,"AVENIDA DE LA ARRUZAFA, Nº 9",Córdoba,14012,Córdoba,957473460.0,,secretaria@urafiki.org,http://www.urafiki.org,2026-01-27T19:21:19.051859
14,Córdoba,ATA LORENZO AMOR LÓPEZ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5393&index=1&lang=es_ES,=5393,2026-01-27T18:50:32.499585,G14869846,1177EDU,,14/09/2009,15/10/2009,"Avenida Gran Capitán, 46 - 1ª",Córdoba,14006,Córdoba,957477719.0,,sevilla@fundacion-ata.com,,2026-01-27T19:21:21.182380
14,Córdoba,GRUPO PUMA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5522&index=1&lang=es_ES,=5522,2026-01-27T18:50:32.519069,G93066421,1276EDU,,10/05/2010,23/07/2010,"Avda. Agrupación de Córdoba, 17",Córdoba,14014,Córdoba,,,,,2026-01-27T19:21:23.045202
14,Córdoba,FOROS DE CÓRDOBA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14301&index=1&lang=es_ES,=14301,2026-01-27T18:50:32.580766,G14556872,496CUL,,01/03/2000,09/09/2002,"C/. Cruz Conde, 16 - 2º D",Córdoba,14003,Córdoba,957484443.0,957471665.0,,,2026-01-27T19:21:57.653198
14,Córdoba,MIGUEL CASTILLEJO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14602&index=1&lang=es_ES,=14602,2026-01-27T18:50:32.594956,G14677884,583CUL,,27/02/2004,04/03/2004,"Plaza de las Doblas, 1",Córdoba,14001,Córdoba,957481692.0,957481691.0,,,2026-01-27T19:21:59.447540
14,Córdoba,"ANTONIO FERNÁNDEZ DÍAZ ""FOSFORITO""",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15527&index=1&lang=es_ES,=15527,2026-01-27T18:50:32.616650,G93190916,1487EDU,,23/02/2012,02/07/2012,"Avenida Gran Capitán, 46- 3º, 3",Córdoba,14006,Córdoba,,,,,2026-01-27T19:22:01.291830
14,Córdoba,MAGTEL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15752&index=1&lang=es_ES,=15752,2026-01-27T18:50:32.632941,G14936439,1672CUL,,17/01/2012,28/07/2014,"c/ Gabriel Ramos Bejarano, 114. Pol. Ind. Las Quemadas",Córdoba,14014,Córdoba,,,,,2026-01-27T19:22:03.458883
14,Córdoba,SOCIAL UNIVERSAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16205&index=1&lang=es_ES,=16205,2026-01-27T18:50:32.653450,G14372288,220SND,,10/12/1993,14/07/1995,"Avda. Antonio y Miguel Navarro, 1",Montilla,14550,Córdoba,957654987.0,957654948.0,fsu@arrakis.es,http://www.fundacionsocialuniversal.org,2026-01-27T19:22:08.106514
14,Córdoba,RAFAEL DEL ESPINO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16207&index=1&lang=es_ES,=16207,2026-01-27T18:50:32.666819,G14423651,222SND,,13/07/1995,06/11/1995,"Avda. Ronda de los Tejares, 32 - 3º 135",Córdoba,14001,Córdoba,957472227.0,,,,2026-01-27T19:22:09.923576
14,Córdoba,VILLAFRANCA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16208&index=1&lang=es_ES,=16208,2026-01-27T18:50:32.690397,G14484786,223SND,,14/04/1997,17/11/1997,"c/ Ferroviarios, 16 (Políg. Indust. Huerto del Francés)",Puente Genil,14500,Córdoba,957600250.0,,,,2026-01-27T19:22:11.921335
14,Córdoba,EL TEJAR,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16210&index=1&lang=es_ES,=16210,2026-01-27T18:50:32.706545,G14513378,225SND,,04/12/1998,17/02/1999,"C/Ronda de los Tejares, 32",Córdoba,14008,Córdoba,957530163.0,957530134.0,,,2026-01-27T19:22:13.702664
14,Córdoba,ETEA PARA EL DESARROLLO Y LA COOPERACION,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16211&index=1&lang=es_ES,=16211,2026-01-27T18:50:32.717324,G14614937,226SND,,06/02/2002,26/09/2002,"C/Escritor Castilla Aguayo, 4",Córdoba,14004,Córdoba,,957201422.0,info@fundacionetea.org,http://www.fundacionetea.org,2026-01-27T19:22:15.673785
14,Córdoba,PARA LA PROMOCION Y DESARROLLO DE BANGASSOU,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16212&index=1&lang=es_ES,=16212,2026-01-27T18:50:32.738334,G14621866,227SND,,12/06/2002,01/06/2003,"Avda. de América, 19 local",Córdoba,14008,Córdoba,957471457.0,957484523.0,prumbao@gestionsur.com,,2026-01-27T19:22:18.381031
14,Córdoba,IBEROLATINOAMERICANA PARA LA COOPERACION EN EDUCACION ESPECIAL Y TECNOLOGICA ADAPTATIVA (RED ESPECIAL ESPAÑA),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16213&index=1&lang=es_ES,=16213,2026-01-27T18:50:32.756732,G14695985,228SND,,17/09/2004,31/10/2005,"c/Donantes de Sangre, 1",Córdoba,14012,Córdoba,,,,,2026-01-27T19:22:20.387666
14,Córdoba,EMET ARCO IRIS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16214&index=1&lang=es_ES,=16214,2026-01-27T18:50:32.770097,G14729248,229SND,,28/07/2005,20/12/2005,"C/ Torre de San Nicolás, 6 - bajo",Córdoba,14003,Córdoba,957476847.0,957476222.0,pepa.maza@fundacionarcoiris.org,http://www.fundacionarcoiris.org,2026-01-27T19:22:22.573852
14,Córdoba,ESAN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16215&index=1&lang=es_ES,=16215,2026-01-27T18:50:32.787797,G14745871,230SND,,17/01/2006,03/07/2007,"Ctra de Palma del Río Km 3.3 Parque Joyero Mod 51, Fáb 52",Córdoba,14005,Córdoba,,,,,2026-01-27T19:22:24.536399
14,Córdoba,NEFROLOGICA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16216&index=1&lang=es_ES,=16216,2026-01-27T18:50:32.808535,G14562201,231SND,,25/05/2000,23/02/2009,"Avda. Menéndez Pidal, 1 - Servicio de Nefrología del Hospital Universitario Reina Sofía",Córdoba,14004,Córdoba,,957486483.0,nefro.hrs.sspa@juntadeandalucia.es,,2026-01-27T19:22:26.314946
14,Córdoba,"AYDIS, AYUDA AL DISCAPACITADO",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16217&index=1&lang=es_ES,=16217,2026-01-27T18:50:32.829175,G14936975,232SND,,25/11/2011,02/04/2012,"Avda. Santa María de Trassierra, 27B-2º 2",Córdoba,14011,Córdoba,,,,,2026-01-27T19:22:27.966460
14,Córdoba,MIAOQUEHAGO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17541&index=1&lang=es_ES,=17541,2026-01-27T18:50:32.849770,G56036189,1812EDU,,26/10/2015,20/04/2016,"C/ BAILARINA ANNA PAVLOVA, 10. B1, 4C.",-,14011,Córdoba,,,,,2026-01-27T19:22:29.654625
15,"Coruña, A",OTILIA MILLARES VÁZQUEZ,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2295&index=1&lang=es_ES,=2295,2026-01-27T18:50:36.335075,G80883812,255EDU,,28/04/1994,05/09/1994,"Avenida de Primo de Rivera, número 5, bajo",A Coruña,15006,A Coruña,981824601.0,,,,2026-01-27T19:22:31.366067
15,"Coruña, A",PARA LA INVESTIGACIÓN Y DESARROLLO DE LA ENDOCRINOLOGÍA PEDIÁTRICA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4076&index=1&lang=es_ES,=4076,2026-01-27T18:50:36.351904,G15751647,519CIN,,17/07/2000,05/10/2000,"C/. Montero Ríos, 21 - 6º F",Santiago de Compostela,15706,A Coruña,981593748.0,981593748.0,,,2026-01-27T19:22:33.082078
15,"Coruña, A","PARA LA INVESTIGACIÓN, DESARROLLO E INNOVACIÓN EN SALVAMENTO, SOCORRISMO Y ACTIVIDADES ACUÁTICAS - FUNDACIÓN IDISSA",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4603&index=1&lang=es_ES,=4603,2026-01-27T18:50:36.366916,G15918410,741EDU,,05/02/2004,19/05/2004,"C/. Gutemberg, 34 - 2º (Polígono de A Grela)",A Coruña,15008,A Coruña,981913993.0,981913989.0,info@fundacionidissa.org,http://www.fundacionidissa.org,2026-01-27T19:22:34.728229
15,"Coruña, A",SEDAP PARA EL DESARROLLO DIRECTIVO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4799&index=1&lang=es_ES,=4799,2026-01-27T18:50:36.378253,G43804665,825EDU,,22/04/2005,27/06/2005,"Rúa Castrón Douro, 17 Bajo",Santiago de Compostela,15703,A Coruña,607071402.0,,mavi@fundacionsedap.es,,2026-01-27T19:22:36.599425
15,"Coruña, A",INSTITUTO DE ESTUDIOS POLÍTICOS Y SOCIALES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5168&index=1&lang=es_ES,=5168,2026-01-27T18:50:36.388595,G15723109,1088EDU,,04/10/2007,20/10/2008,"C/ Juan Flórez, 109-113 local 7",A Coruña,15005,A Coruña,981927175.0,981927174.0,fundacion@fundacionieps.org,http://www.fundacionieps.org,2026-01-27T19:22:40.048154
15,"Coruña, A",INTERNACIONAL PARA EL DESARROLLO DE ECONOMÍAS SOSTENIBLES (FIDES),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5413&index=1&lang=es_ES,=5413,2026-01-27T18:50:36.413013,G70227947,1205EDU,,23/10/2009,22/01/2010,"c/ Xosé Chao Rego, 8-10",Santiago de Compostela,15705,A Coruña,636137070.0,,,,2026-01-27T19:22:41.866855
15,"Coruña, A",CLOUD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5527&index=1&lang=es_ES,=5527,2026-01-27T18:50:36.432374,G70257852,1272EDU,,02/07/2010,09/07/2010,"C/. Fernández Latorre, 120 - 1º Izquierda",A Coruña,15006,A Coruña,659927145.0,,,,2026-01-27T19:22:43.473177
15,"Coruña, A",ESPAÑOLA RETINA PLUS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5579&index=1&lang=es_ES,=5579,2026-01-27T18:50:36.450185,G70282520,1343EDU,,10/01/2011,03/03/2011,"C/ Xosé Chao Rego, 8 baixo",Santiago de Compostela,15705,A Coruña,,,,,2026-01-27T19:22:45.536004
15,"Coruña, A",GALLEGA PARA LA INNOVACIÓN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5636&index=1&lang=es_ES,=5636,2026-01-27T18:50:36.463345,G70280185,1422EDU,,01/06/2011,17/11/2011,"C/ Rosalía de Castro, 14 - 3ºD",A Coruña,15004,A Coruña,,,,,2026-01-27T19:22:47.380355
15,"Coruña, A",BIBLIOTECA DE LA CASA CONSULADO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10158&index=1&lang=es_ES,=10158,2026-01-27T18:50:36.481378,G15028160,1CUL,,22/12/1806,31/01/1807,"C/. Pintor Álvarez de Sotomayor, 1",A Coruña,15001,A Coruña,981206274.0,981226168.0,bibliocasaconsulado@gmail.com,,2026-01-27T19:22:50.366006
15,"Coruña, A",PÉREZ LUGIN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10159&index=1&lang=es_ES,=10159,2026-01-27T18:50:36.501984,G00000224,9CUL,,17/03/1936,05/08/1952,"C/. Linares Rivas, 14",A Coruña,15005,A Coruña,,,,,2026-01-27T19:22:52.218466
15,"Coruña, A",ARAGUANEY PUENTE DE CULTURAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14565&index=1&lang=es_ES,=14565,2026-01-27T18:50:36.528457,G15075229,471CUL,,20/11/1984,13/01/2004,"C/. Montero Ríos, 25-27",Santiago de Compostela,15706,A Coruña,981559612.0,981598854.0,fundacion@araguaney.com,http://www.fundacionaraguaney.com,2026-01-27T19:22:54.889928
15,"Coruña, A","PARA EL FOMENTO DEL CONOCIMIENTO DE LA CONSTRUCCIÓN NAVAL Y DE LAS ACTIVIDADES MARÍTIMAS, EXPONAV",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14652&index=1&lang=es_ES,=14652,2026-01-27T18:50:36.543129,G15944564,618CUL,,10/06/2004,14/10/2004,"Cantón de Molíns, s/n",Ferrol,15490,A Coruña,981336017.0,981336276.0,exponav@exponav.org,,2026-01-27T19:22:58.848357
15,"Coruña, A",PEREGRINUS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15267&index=1&lang=es_ES,=15267,2026-01-27T18:50:36.563960,G70183470,858CUL,,11/01/2008,04/02/2009,"C/. San Pedro de Mezonzo, 48 - Bajo E",Santiago de Compostela,15701,A Coruña,981553390.0,,,,2026-01-27T19:23:00.632361
15,"Coruña, A",ACADEMIA GALEGA DA LÍNGUA PORTUGUESA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15450&index=1&lang=es_ES,=15450,2026-01-27T18:50:36.584255,G70278940,980CUL,,20/01/2011,01/03/2011,"C/. Castelao, 27",Padrón,15900,A Coruña,657613083.0,,,,2026-01-27T19:23:04.373745
15,"Coruña, A",HBL (HUGO BRUNO LÍA),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15774&index=1&lang=es_ES,=15774,2026-01-27T18:50:36.594748,G70422902,1697CUL,,02/07/2014,24/11/2014,"Polígono Industrial de Magdalena, s/n",Melide,15800,A Coruña,,,,,2026-01-27T19:23:07.697792
15,"Coruña, A",DELEGACIÓN DE LA FUNDACIÓN HISPANO-LATINOAMERICANA PARA JÓVENES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15812&index=1&lang=es_ES,=15812,2026-01-27T18:50:36.615326,G70460944,1760EDU,,27/01/2015,09/03/2015,"C/ Carlos Casares, 3 Portal 2 Piso 3A",Ribeira,15960,A Coruña,603109147.0,,info@jongeren-jovenes.eu,http://www.jongeren-jovenes.eu,2026-01-27T19:23:09.450903
15,"Coruña, A",NORQUIMIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15935&index=1&lang=es_ES,=15935,2026-01-27T18:50:36.635908,G15982630,36EMP,,11/02/2005,22/12/2005,"Pg. Ind. de Sabón, parcela 143 – Naves 6, 6ª y 7",Arteixo,15142,A Coruña,,,,,2026-01-27T19:23:11.248739
15,"Coruña, A",ESPAÑOLA MIGUEL DE UNAMUNO CONTRA HOSTIGAMIENTO MORAL EN EL TRABAJO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16220&index=1&lang=es_ES,=16220,2026-01-27T18:50:36.651791,G15802754,235SND,,30/08/2001,11/03/2002,"C/Rúa Nova, 38 - bajo (Zona Monumental)",Santiago de Compostela,15705,A Coruña,,,,,2026-01-27T19:23:13.261032
15,"Coruña, A",NORTEMPO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16222&index=1&lang=es_ES,=16222,2026-01-27T18:50:36.667159,G70009949,237SND,,16/09/2005,28/12/2005,"C/ Bolivia, 1 - 1º dcha",La Coruña,15004,A Coruña,981223376.0,981206079.0,gerencia@fundacionnortempo.es,http://www.fundacionnortempo.es,2026-01-27T19:23:15.056822
15,"Coruña, A","ANDREA DE APOYO A LOS NIÑOS CON ENFERMEDADES DE LARGA DURACION, CRONICAS O TERMINALES",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16223&index=1&lang=es_ES,=16223,2026-01-27T18:50:36.698475,G70058961,238SND,,13/06/2006,16/01/2007,"C/ Ferrol, 2",Santiago de Compostela,15897,A Coruña,,,fundacionandrea@cyex.es,,2026-01-27T19:23:17.168816
15,"Coruña, A",MENIÑOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16224&index=1&lang=es_ES,=16224,2026-01-27T18:50:36.716397,G15551120,239SND,,08/03/1996,18/03/2008,"Avda. de Cádiz, 5 - 2º Izda.",A Coruña,15008,A Coruña,981269955.0,981256003.0,meninos@meninos.org,http://www.meninos.org,2026-01-27T19:23:19.193522
15,"Coruña, A",PARA EL DESARROLLO DE LA EMPLEABILIDAD Y LA FORMACION,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16225&index=1&lang=es_ES,=16225,2026-01-27T18:50:36.730524,G15859689,240SND,,29/10/2002,18/06/2009,"Pza. de Recife, 5 -3º B",A Coruña,15004,A Coruña,902922922.0,981145517.0,mordoñez@fundefo.com,http://www.fundefo.org,2026-01-27T19:23:20.979594
15,"Coruña, A",PINARES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16660&index=1&lang=es_ES,=16660,2026-01-27T18:50:36.739650,G84250075,675SND,,10/02/2005,15/10/2005,"c/ O Valo, 38",Meiras,15168,A Coruña,648034949.0,981622986.0,antonio@antoniofg.com,,2026-01-27T19:23:22.894207
15,"Coruña, A",DEGÉN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17545&index=1&lang=es_ES,=17545,2026-01-27T18:50:36.760353,G56031859,1816EDU,,24/07/2015,18/04/2016,"Calle Juana de Vega, 23, 2º",A Coruña,15004,A Coruña,,,,,2026-01-27T19:23:24.624124
15,"Coruña, A",PAZOS CUCHILLO DE PAZOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17707&index=1&lang=es_ES,=17707,2026-01-27T18:50:36.770643,G66891185,1959JUS,,16/11/2016,16/10/2017,"RUEIRO DA TORRE, 53 en TRASANQUELOS",OZA-CESURAS,15390,A Coruña,654569102.0,,,,2026-01-27T19:23:26.371368
